Threads,Dim,Version,RollingMean_CheckSym,RollingMean_MatTranspose
7,8,OMP,0.0003608,8.6e-06
8,8,OMP,0.00038019999999999997,8.6e-06
9,8,OMP,0.00040740000000000004,9.200000000000002e-06
10,8,OMP,0.0004568,9e-06
11,8,OMP,0.00046280000000000003,9.6e-06
12,8,OMP,0.0004952,1e-05
13,8,OMP,0.0005453999999999999,1.0399999999999999e-05
14,8,OMP,0.0005916,1.0399999999999999e-05
15,8,OMP,0.0005851999999999999,1.12e-05
16,8,OMP,0.000642,1.1399999999999998e-05
17,8,OMP,0.0006892000000000001,1.1399999999999998e-05
18,8,OMP,0.0007023999999999999,1.64e-05
19,8,OMP,0.0007386000000000001,1.2400000000000003e-05
20,8,OMP,0.0007602,1.3000000000000001e-05
21,8,OMP,0.0007986,1.26e-05
22,8,OMP,0.0008,1.3400000000000004e-05
23,8,OMP,0.0008215999999999999,1.2600000000000003e-05
24,8,OMP,0.000899,1.38e-05
25,8,OMP,0.0009141999999999999,1.3600000000000002e-05
26,8,OMP,0.0009302,1.6e-05
27,8,OMP,0.0009371999999999998,1.4599999999999999e-05
28,8,OMP,0.0009486000000000002,1.94e-05
29,8,OMP,0.0010606,1.7e-05
30,8,OMP,0.0010324,1.76e-05
31,8,OMP,0.0010656,2.0799999999999997e-05
32,8,OMP,0.0010739999999999999,1.7e-05
33,8,OMP,0.00119,1.74e-05
34,8,OMP,0.0010500000000000002,1.8999999999999998e-05
35,8,OMP,0.0011502,1.8400000000000003e-05
36,8,OMP,0.0010636,1.82e-05
37,8,OMP,0.0012959999999999998,1.7800000000000002e-05
38,8,OMP,0.0013285999999999999,1.94e-05
39,8,OMP,0.0013994,1.92e-05
40,8,OMP,0.0012296,2.1e-05
41,8,OMP,0.0012838,1.9999999999999998e-05
42,8,OMP,0.0012933999999999997,1.94e-05
43,8,OMP,0.001102,1.98e-05
44,8,OMP,0.0012848,2.14e-05
45,8,OMP,0.0015082,2.12e-05
46,8,OMP,0.0012712,2.34e-05
47,8,OMP,0.0012018,2.26e-05
48,8,OMP,0.0013127999999999998,2.06e-05
49,8,OMP,0.0013603999999999999,2.22e-05
50,8,OMP,0.0013310000000000002,2.12e-05
51,8,OMP,0.0012234,2.3999999999999997e-05
52,8,OMP,0.0011748,2.42e-05
53,8,OMP,0.0015184,2.3999999999999997e-05
54,8,OMP,0.0012611999999999999,2.8400000000000003e-05
55,8,OMP,0.001473,2.6000000000000002e-05
56,8,OMP,0.0016522,2.52e-05
57,8,OMP,0.001262,2.5e-05
58,8,OMP,0.00132,2.54e-05
59,8,OMP,0.0011908,2.64e-05
60,8,OMP,0.0017404,2.64e-05
61,8,OMP,0.0016338000000000001,2.6600000000000003e-05
62,8,OMP,0.0014398,2.7e-05
63,8,OMP,0.0014356,2.68e-05
64,8,OMP,0.0020128,3.14e-05
65,8,OMP,0.0017215999999999998,2.86e-05
66,8,OMP,0.002016,2.8800000000000002e-05
67,8,OMP,0.0024565999999999998,3.0000000000000004e-05
68,8,OMP,0.0023338000000000005,2.8800000000000002e-05
69,8,OMP,0.007019199999999999,0.004479800000000001
70,8,OMP,0.0072682,0.0019081999999999999
71,8,OMP,0.006797,0.0037808
72,8,OMP,0.0089474,0.0056836
73,8,OMP,0.0097466,0.009446
74,8,OMP,0.010100399999999999,0.009422400000000001
75,8,OMP,0.011279800000000001,0.0085402
76,8,OMP,0.0109018,0.0095078
77,8,OMP,0.010835599999999997,0.009538000000000001
78,8,OMP,0.0113188,0.0104524
79,8,OMP,0.0109932,0.009509
80,8,OMP,0.0109762,0.0094874
81,8,OMP,0.0106084,0.010429400000000002
82,8,OMP,0.011515800000000001,0.009576999999999999
83,8,OMP,0.0114436,0.010476599999999999
84,8,OMP,0.0121288,0.0105154
85,8,OMP,0.011588600000000001,0.0095694
86,8,OMP,0.010858800000000002,0.010546999999999999
87,8,OMP,0.0124126,0.007677400000000001
88,8,OMP,0.012881799999999999,0.0092056
89,8,OMP,0.012702399999999999,0.0082536
90,8,OMP,0.012364,0.0105962
91,8,OMP,0.0113438,0.0095776
92,8,OMP,0.0135878,0.008600400000000001
93,8,OMP,0.0135292,0.008623200000000001
94,8,OMP,0.0126616,0.008693200000000002
95,8,OMP,0.0125696,0.011447400000000002
96,8,OMP,0.0116734,0.009544599999999999
1,16,SEQ,3e-06,1.7999999999999997e-06
1,16,OMP,3.72e-05,5e-06
2,16,OMP,0.00013740000000000003,8.8e-06
3,16,OMP,0.00020080000000000003,1.6e-05
4,16,OMP,0.0002268,1.5599999999999996e-05
5,16,OMP,0.0002626,1.4999999999999999e-05
6,16,OMP,0.0002994,1.54e-05
7,16,OMP,0.0003638,1.4200000000000001e-05
8,16,OMP,0.0003708,1.4400000000000001e-05
9,16,OMP,0.0004216,1.4999999999999999e-05
10,16,OMP,0.0004542,1.38e-05
11,16,OMP,0.00047159999999999997,1.4400000000000001e-05
12,16,OMP,0.0005104,1.4400000000000001e-05
13,16,OMP,0.000546,1.8599999999999998e-05
14,16,OMP,0.0005788000000000001,1.5199999999999998e-05
15,16,OMP,0.0006132,1.5199999999999998e-05
16,16,OMP,0.0006568,1.56e-05
17,16,OMP,0.0006834,1.6199999999999997e-05
18,16,OMP,0.0007310000000000001,1.6800000000000002e-05
19,16,OMP,0.000784,1.5799999999999998e-05
20,16,OMP,0.0007272,1.6199999999999997e-05
21,16,OMP,0.0008223999999999998,1.6600000000000004e-05
22,16,OMP,0.0008394,1.5799999999999998e-05
23,16,OMP,0.0008312,1.6e-05
24,16,OMP,0.0008302,1.88e-05
25,16,OMP,0.0009209999999999999,1.64e-05
26,16,OMP,0.0009292,1.8e-05
27,16,OMP,0.0009323999999999999,1.8e-05
28,16,OMP,0.000936,1.9e-05
29,16,OMP,0.0009668,1.8e-05
30,16,OMP,0.001001,1.94e-05
31,16,OMP,0.0010506,2.2e-05
32,16,OMP,0.0010275999999999998,1.92e-05
33,16,OMP,0.0010634000000000002,2.54e-05
34,16,OMP,0.0009930000000000002,1.92e-05
35,16,OMP,0.0010434,2.0399999999999998e-05
36,16,OMP,0.0011968,2.14e-05
37,16,OMP,0.001138,2.34e-05
38,16,OMP,0.0011512000000000002,2.14e-05
39,16,OMP,0.0011016,2.0399999999999998e-05
40,16,OMP,0.0008613999999999998,1.94e-05
41,16,OMP,0.00116,2.0799999999999997e-05
42,16,OMP,0.0010164,2.12e-05
43,16,OMP,0.0010826,2.2e-05
44,16,OMP,0.0011208000000000001,2.14e-05
45,16,OMP,0.0009268,2.22e-05
46,16,OMP,0.0011839999999999997,2.34e-05
47,16,OMP,0.0011635999999999999,2.42e-05
48,16,OMP,0.001098,2.3599999999999998e-05
49,16,OMP,0.0012482,2.38e-05
50,16,OMP,0.0013364,2.4400000000000004e-05
51,16,OMP,0.0014336000000000002,2.5799999999999997e-05
52,16,OMP,0.0015522,2.5600000000000006e-05
53,16,OMP,0.0011081999999999997,2.9199999999999998e-05
54,16,OMP,0.0010651999999999999,2.4e-05
55,16,OMP,0.0013808000000000002,2.48e-05
56,16,OMP,0.001334,2.9800000000000003e-05
57,16,OMP,0.001258,2.5800000000000004e-05
58,16,OMP,0.0014416,2.9400000000000003e-05
59,16,OMP,0.0013892000000000002,2.74e-05
60,16,OMP,0.0018454,2.86e-05
61,16,OMP,0.0015486,3.540000000000001e-05
62,16,OMP,0.0018522,2.74e-05
63,16,OMP,0.0020394,3.3e-05
64,16,OMP,0.0021012,2.98e-05
65,16,OMP,0.002086,2.9999999999999997e-05
66,16,OMP,0.0020146,3.2e-05
67,16,OMP,0.0024370000000000004,2.9599999999999998e-05
68,16,OMP,0.0028314000000000004,3.04e-05
69,16,OMP,0.0034764,2.9599999999999998e-05
70,16,OMP,0.0048748,2.52e-05
71,16,OMP,0.0082536,0.0071252
72,16,OMP,0.008990399999999999,0.004741199999999999
73,16,OMP,0.009809800000000002,0.00842
74,16,OMP,0.010955399999999999,0.009453199999999998
75,16,OMP,0.0101314,0.0113568
76,16,OMP,0.010277600000000001,0.009488000000000002
77,16,OMP,0.010308799999999998,0.0113398
78,16,OMP,0.010662000000000001,0.009515
79,16,OMP,0.0120814,0.009539999999999998
80,16,OMP,0.0111242,0.0105266
81,16,OMP,0.012537000000000001,0.0086368
82,16,OMP,0.0117396,0.0095604
83,16,OMP,0.011010599999999999,0.009598
84,16,OMP,0.011298800000000001,0.0114696
85,16,OMP,0.011737599999999997,0.0085904
86,16,OMP,0.0114018,0.009540799999999999
87,16,OMP,0.0107884,0.011484999999999999
88,16,OMP,0.0122576,0.0095808
89,16,OMP,0.0115206,0.0095806
90,16,OMP,0.012294000000000003,0.0086206
91,16,OMP,0.013635600000000001,0.007693599999999999
92,16,OMP,0.0112378,0.0105332
93,16,OMP,0.0111944,0.0095288
94,16,OMP,0.0136908,0.008627200000000002
95,16,OMP,0.012121999999999997,0.0095726
96,16,OMP,0.012232400000000001,0.0086362
1,32,SEQ,1.1e-05,7.6e-06
1,32,OMP,4.08e-05,1.24e-05
2,32,OMP,0.000159,4.1800000000000006e-05
3,32,OMP,0.0002094,7.099999999999999e-05
4,32,OMP,0.00027860000000000005,5.14e-05
5,32,OMP,0.0002836,4.48e-05
6,32,OMP,0.0003192,4.139999999999999e-05
7,32,OMP,0.000384,3.38e-05
8,32,OMP,0.00040080000000000004,3.26e-05
9,32,OMP,0.00041940000000000006,2.9999999999999997e-05
10,32,OMP,0.0004882,2.9e-05
11,32,OMP,0.0005174,2.8799999999999995e-05
12,32,OMP,0.0005358,2.8399999999999996e-05
13,32,OMP,0.0005868,2.6600000000000003e-05
14,32,OMP,0.0006082,2.7e-05
15,32,OMP,0.0006554,3.3e-05
16,32,OMP,0.0006865999999999999,2.6600000000000003e-05
17,32,OMP,0.0006774000000000001,2.4e-05
18,32,OMP,0.0007286,2.4200000000000002e-05
19,32,OMP,0.0007849999999999999,2.46e-05
20,32,OMP,0.0008642000000000001,2.4400000000000004e-05
21,32,OMP,0.0008244,2.4800000000000007e-05
22,32,OMP,0.000893,2.3e-05
23,32,OMP,0.0009034000000000001,2.44e-05
24,32,OMP,0.0009117999999999999,2.42e-05
25,32,OMP,0.0009524,2.4e-05
26,32,OMP,0.0009193999999999999,2.4200000000000002e-05
27,32,OMP,0.0010666,2.46e-05
28,32,OMP,0.0010494,2.32e-05
29,32,OMP,0.0010958,2.44e-05
30,32,OMP,0.0010504000000000002,2.3199999999999998e-05
