Threads,Dim,Version,RollingMean_CheckSym,RollingMean_MatTranspose,SpeedupSym,SpeedupMatTrans,EfficiencySym,EfficiencyMatTrans
10,8,OMP,0.0004736,4.3e-05,0.0025337837837837835,0.023255813953488372,0.025337837837837832,0.23255813953488372
11,8,OMP,0.00047780000000000007,3.66e-05,0.002511511092507325,0.027322404371584695,0.022831919022793863,0.24838549428713358
12,8,OMP,0.0005321999999999999,3.9e-05,0.0022547914317925595,0.02564102564102564,0.01878992859827133,0.21367521367521367
13,8,OMP,0.0005754,3.7e-05,0.0020855057351407717,0.02702702702702703,0.016042351808775165,0.2079002079002079
14,8,OMP,0.0005771999999999999,3.84e-05,0.002079002079002079,0.026041666666666668,0.014850014850014852,0.18601190476190477
15,8,OMP,0.0006833999999999999,4.28e-05,0.0017559262510974541,0.02336448598130841,0.01170617500731636,0.1557632398753894
16,8,OMP,0.0006211999999999999,2.8e-05,0.0019317450096587251,0.03571428571428571,0.012073406310367032,0.2232142857142857
17,8,OMP,0.000678,4.64e-05,0.0017699115044247787,0.021551724137931032,0.010411244143675169,0.12677484787018256
18,8,OMP,0.0007247999999999999,2.48e-05,0.0016556291390728477,0.04032258064516129,0.00919793966151582,0.2240143369175627
19,8,OMP,0.0007372,2.52e-05,0.0016277807921866521,0.03968253968253968,0.00856726732729817,0.20885547201336674
20,8,OMP,0.0007472000000000003,3.7e-05,0.001605995717344753,0.02702702702702703,0.008029978586723765,0.13513513513513514
21,8,OMP,0.0007796000000000001,4.48e-05,0.001539250897896357,0.022321428571428572,0.007329766180458843,0.10629251700680273
22,8,OMP,0.0008512000000000001,4.24e-05,0.0014097744360902253,0.023584905660377357,0.006408065618591933,0.10720411663807888
23,8,OMP,0.0008742000000000001,4.36e-05,0.0013726835964310224,0.02293577981651376,0.0059681895497000976,0.09972078181092939
24,8,OMP,0.0008803999999999998,3.54e-05,0.0013630168105406635,0.02824858757062147,0.0056792367105860985,0.11770244821092278
25,8,OMP,0.000933,3.04e-05,0.0012861736334405143,0.03289473684210526,0.005144694533762057,0.13157894736842105
26,8,OMP,0.000893,3.96e-05,0.0013437849944008958,0.025252525252525252,0.00516840382461883,0.09712509712509712
27,8,OMP,0.0009368,4.42e-05,0.0012809564474807857,0.02262443438914027,0.004744283138817725,0.08379420144126026
28,8,OMP,0.0009864,5.3799999999999986e-05,0.0012165450121654502,0.018587360594795543,0.0043448036148766075,0.06638343069569837
29,8,OMP,0.0010234,3.96e-05,0.0011725620480750438,0.025252525252525252,0.004043317407155323,0.08707767328456983
30,8,OMP,0.001027,3.7e-05,0.0011684518013631937,0.02702702702702703,0.0038948393378773127,0.09009009009009009
31,8,OMP,0.0010558000000000002,3.82e-05,0.0011365788975184691,0.02617801047120419,0.0036663835403821583,0.0844451950684006
32,8,OMP,0.0010182000000000001,4.74e-05,0.0011785503830288742,0.02109704641350211,0.003682969946965232,0.06592827004219409
33,8,OMP,0.001158,4.2e-05,0.0010362694300518134,0.023809523809523808,0.0031402103940964044,0.07215007215007214
34,8,OMP,0.001185,4.6e-05,0.0010126582278481011,0.021739130434782608,0.002978406552494415,0.06393861892583119
35,8,OMP,0.001165,4.120000000000001e-05,0.0010300429184549355,0.024271844660194167,0.0029429797670141016,0.06934812760055477
36,8,OMP,0.0011338,4.5799999999999995e-05,0.0010583877227024166,0.02183406113537118,0.002939965896395602,0.060650169820475504
37,8,OMP,0.0012386,3.2200000000000003e-05,0.0009688357823348942,0.03105590062111801,0.002618475087391606,0.08393486654356218
38,8,OMP,0.001201,3.2399999999999995e-05,0.0009991673605328892,0.030864197530864203,0.0026293877908760243,0.08122157244964265
39,8,OMP,0.0012342,3.3799999999999995e-05,0.0009722897423432182,0.02958579881656805,0.002493050621392867,0.07586102260658474
40,8,OMP,0.0013754000000000001,5.28e-05,0.0008724734622655226,0.018939393939393936,0.002181183655663807,0.04734848484848484
41,8,OMP,0.0013252000000000001,4.3200000000000007e-05,0.0009055236945366736,0.023148148148148143,0.002208594376918716,0.05645889792231254
42,8,OMP,0.00128,3.3400000000000005e-05,0.0009374999999999999,0.029940119760479035,0.002232142857142857,0.07128599942971198
43,8,OMP,0.0010689999999999999,3.819999999999999e-05,0.0011225444340505146,0.026178010471204195,0.0026105684512802664,0.060879094119079526
44,8,OMP,0.0013564,3.0799999999999996e-05,0.0008846947803007962,0.03246753246753247,0.0020106699552290825,0.07378984651711926
45,8,OMP,0.0011166,3.9e-05,0.0010746910263299302,0.02564102564102564,0.0023882022807331783,0.056980056980056974
46,8,OMP,0.0011928000000000002,3.3799999999999995e-05,0.0010060362173038228,0.02958579881656805,0.0021870352550083104,0.06431695394906098
47,8,OMP,0.0014,3.3e-05,0.0008571428571428571,0.0303030303030303,0.00182370820668693,0.06447453255963893
48,8,OMP,0.0013456000000000002,3.0000000000000008e-05,0.0008917954815695599,0.033333333333333326,0.0018579072532699163,0.06944444444444442
49,8,OMP,0.0013192,4.48e-05,0.0009096422073984233,0.022321428571428572,0.0018564126681600475,0.04555393586005831
50,8,OMP,0.001259,4.120000000000001e-05,0.0009531374106433678,0.024271844660194167,0.0019062748212867356,0.048543689320388335
51,8,OMP,0.0013621999999999998,4.84e-05,0.0008809279107326385,0.02066115702479339,0.0017273096288875265,0.0405120725976341
52,8,OMP,0.0012955999999999998,3.9e-05,0.0009262117937635073,0.02564102564102564,0.0017811765264682832,0.04930966469428008
53,8,OMP,0.0013,3.9399999999999995e-05,0.0009230769230769231,0.02538071065989848,0.001741654571843251,0.04788813332056317
54,8,OMP,0.0015485999999999998,4.74e-05,0.0007748934521503294,0.02109704641350211,0.0014349878743524617,0.03906860446944835
55,8,OMP,0.001394,3.12e-05,0.000860832137733142,0.03205128205128205,0.0015651493413329854,0.05827505827505827
56,8,OMP,0.0015096000000000005,4.02e-05,0.0007949125596184417,0.02487562189054726,0.0014194867136043602,0.04442075337597725
57,8,OMP,0.0014505999999999998,4.42e-05,0.0008272438990762444,0.02262443438914027,0.0014513050860986744,0.03969199015638644
58,8,OMP,0.0012956,4.48e-05,0.0009262117937635072,0.022321428571428572,0.0015969168857991503,0.03848522167487685
59,8,OMP,0.0013302,4.5e-05,0.0009021199819576004,0.02222222222222222,0.001529016918572204,0.03766478342749528
60,8,OMP,0.0015092,3.64e-05,0.0007951232441028359,0.027472527472527472,0.0013252054068380599,0.045787545787545784
61,8,OMP,0.001485,5.18e-05,0.0008080808080808081,0.019305019305019305,0.001324722636198046,0.03164757263117919
62,8,OMP,0.0014656000000000005,5.28e-05,0.0008187772925764188,0.018939393939393936,0.0013206085364135787,0.030547409579667638
63,8,OMP,0.0015046000000000007,3.72e-05,0.0007975541672205234,0.026881720430107524,0.0012659589955881323,0.04266939750810718
64,8,OMP,0.0015056,3.82e-05,0.0007970244420828905,0.02617801047120419,0.0012453506907545164,0.04090314136125654
65,8,OMP,0.0015102,3.84e-05,0.0007945967421533572,0.026041666666666668,0.0012224565263897803,0.04006410256410257
66,8,OMP,0.0016424,5.6799999999999985e-05,0.0007306380905991232,0.017605633802816906,0.0011070274099986715,0.026675202731540767
67,8,OMP,0.0058574000000000005,5.320000000000001e-05,0.00020486905452931332,0.018796992481203003,0.00030577470825270646,0.028055212658511942
68,8,OMP,0.0026484,4.66e-05,0.0004531037607612143,0.02145922746781116,0.0006663290599429622,0.03155768745266347
69,8,OMP,0.0035366,5.660000000000001e-05,0.0003393089407905898,0.017667844522968195,0.0004917520881023041,0.025605571772417672
70,8,OMP,0.0040796,0.00193,0.00029414648494950483,0.0005181347150259067,0.0004202092642135783,0.0007401924500370096
71,8,OMP,0.0081826,0.0047528,0.0001466526531909173,0.00021040228917690624,0.0002065530326632638,0.00029634125236183975
72,8,OMP,0.0098342,0.0088734,0.00012202314372292612,0.00011269637343070299,0.00016947658850406406,0.00015652274087597638
73,8,OMP,0.0099156,0.0094552,0.00012102142079148009,0.00010576190879092985,0.00016578276820750697,0.0001448793271108628
74,8,OMP,0.0100208,0.0104292,0.00011975091809037202,9.588463161124535e-05,0.00016182556498698923,0.0001295738265016829
75,8,OMP,0.0106894,0.0095316,0.00011226074428873463,0.00010491418020059592,0.0001496809923849795,0.00013988557360079457
76,8,OMP,0.0107806,0.009503600000000001,0.00011131105875368718,0.00010522328380824107,0.0001464619194127463,0.00013845168922136983
77,8,OMP,0.0106722,0.010474200000000001,0.00011244167088322932,9.547268526474574e-05,0.0001460281440041939,0.00012399050034382563
78,8,OMP,0.010581200000000002,0.009498600000000001,0.00011340868710543224,0.00010527867264649526,0.0001453957526992721,0.00013497265723909647
79,8,OMP,0.0114334,0.008699599999999998,0.00010495565623524061,0.00011494781369258359,0.0001328552610572666,0.00014550356163618177
80,8,OMP,0.011843600000000001,0.0086336,0.00010132054442905872,0.00011582653817642698,0.0001266506805363234,0.00014478317272053373
81,8,OMP,0.0127162,0.008601399999999999,9.436781428414148e-05,0.00011626014369753762,0.00011650347442486604,0.0001435310416018983
82,8,OMP,0.012171199999999998,0.008934600000000001,9.859340081503879e-05,0.00011192442862579185,0.00012023585465248632,0.00013649320564120958
83,8,OMP,0.0132212,0.007672,9.076331951713913e-05,0.00013034410844629823,0.00010935339700860136,0.00015704109451361234
84,8,OMP,0.0107008,0.009562400000000002,0.00011214114832535885,0.00010457625700660919,0.00013350136705399864,0.00012449554405548712
85,8,OMP,0.0107564,0.0105654,0.00011156148897400618,9.46485698601094e-05,0.00013124881055765432,0.00011135125865895223
86,8,OMP,0.011782999999999998,0.008603399999999999,0.00010184163625562252,0.00011623311713973546,0.00011842050727397967,0.00013515478737178543
87,8,OMP,0.0109882,0.0104558,0.00010920805955479514,9.564069702939995e-05,0.00012552650523539672,0.00010993183566597696
88,8,OMP,0.0131998,0.007713599999999998,9.09104683404294e-05,0.00012964115328769967,0.00010330735038685158,0.000147319492372386
89,8,OMP,0.0117692,0.010496799999999999,0.00010196105087856438,9.526712902979956e-05,0.00011456297851524089,0.00010704171801101075
90,8,OMP,0.0136868,0.0086788,8.767571674898441e-05,0.00011522330276075033,9.741746305442712e-05,0.00012802589195638924
91,8,OMP,0.011058600000000002,0.010525799999999998,0.00010851283164234168,9.500465522810619e-05,0.0001192448699366392,0.00010440072003088592
92,8,OMP,0.0125448,0.008629600000000001,9.565716472163765e-05,0.00011588022619820152,0.00010397517904525832,0.00012595676760674077
93,8,OMP,0.0115644,0.0104914,0.00010376673238559716,9.531616371504279e-05,0.0001115771315974163,0.00010249049861832559
94,8,OMP,0.0131046,0.007706199999999998,9.157089876837142e-05,0.0001297656432482936,9.741584975358662e-05,0.00013804855664712086
95,8,OMP,0.013026,0.0086116,9.212344541685859e-05,0.00011612243950020901,9.697204780721957e-05,0.00012223414684232528
96,8,OMP,0.0141892,0.0076798,8.457136413610351e-05,0.0001302117242636527,8.809517097510783e-05,0.00013563721277463822
1,16,SEQ,3.2e-06,2e-06,,,,
1,16,OMP,4.72e-05,1.04e-05,0.06779661016949153,0.1923076923076923,6.779661016949152,19.23076923076923
2,16,OMP,0.0001776,2.36e-05,0.018018018018018018,0.0847457627118644,0.9009009009009009,4.23728813559322
3,16,OMP,0.000207,2.3199999999999998e-05,0.015458937198067632,0.08620689655172414,0.5152979066022545,2.873563218390805
4,16,OMP,0.0002348,2.8000000000000006e-05,0.013628620102214651,0.07142857142857141,0.34071550255536626,1.7857142857142854
5,16,OMP,0.0002754,4.14e-05,0.011619462599854755,0.04830917874396135,0.2323892519970951,0.966183574879227
6,16,OMP,0.0003114,3.3e-05,0.01027617212588311,0.0606060606060606,0.17126953543138518,1.01010101010101
7,16,OMP,0.0003622,3.3799999999999995e-05,0.008834897846493649,0.0591715976331361,0.12621282637848072,0.84530853761623
8,16,OMP,0.0003848,4.14e-05,0.008316008316008316,0.04830917874396135,0.10395010395010396,0.6038647342995169
9,16,OMP,0.00042800000000000005,3.700000000000001e-05,0.00747663551401869,0.054054054054054036,0.08307372793354101,0.6006006006006004
10,16,OMP,0.0004614,3.12e-05,0.006935413957520589,0.0641025641025641,0.06935413957520589,0.641025641025641
11,16,OMP,0.0004896,4.0600000000000004e-05,0.006535947712418301,0.04926108374384236,0.05941770647653001,0.44782803403493054
12,16,OMP,0.0005078000000000001,3.52e-05,0.006301693580149664,0.05681818181818181,0.052514113167913865,0.4734848484848484
13,16,OMP,0.0006446000000000001,3.3600000000000004e-05,0.004964318957493019,0.059523809523809514,0.03818706890379245,0.4578754578754578
14,16,OMP,0.0005790000000000001,3.64e-05,0.005526770293609671,0.054945054945054944,0.039476930668640504,0.39246467817896385
15,16,OMP,0.0006263999999999999,5.0200000000000014e-05,0.005108556832694764,0.03984063745019919,0.034057045551298425,0.26560424966799456
16,16,OMP,0.000687,3.18e-05,0.004657933042212518,0.06289308176100629,0.029112081513828235,0.39308176100628933
17,16,OMP,0.000691,4.620000000000001e-05,0.004630969609261939,0.043290043290043274,0.027240997701540818,0.2546473134708428
18,16,OMP,0.0007053999999999999,4.0600000000000004e-05,0.004536433229373405,0.04926108374384236,0.02520240682985225,0.2736726874657909
19,16,OMP,0.0007817999999999999,3.48e-05,0.004093118444614991,0.05747126436781609,0.021542728655868378,0.3024803387779794
20,16,OMP,0.0007816,5.520000000000001e-05,0.0040941658137154556,0.03623188405797101,0.020470829068577275,0.18115942028985504
21,16,OMP,0.0008183999999999997,3.7e-05,0.003910068426197459,0.05405405405405406,0.018619373458083142,0.25740025740025746
22,16,OMP,0.0008984,3.5600000000000005e-05,0.0035618878005342827,0.05617977528089887,0.016190399093337648,0.2553626149131767
23,16,OMP,0.0008399999999999999,4.54e-05,0.0038095238095238095,0.04405286343612335,0.016563146997929604,0.19153418885271023
24,16,OMP,0.0009234,3.72e-05,0.0034654537578514186,0.05376344086021505,0.014439390657714244,0.2240143369175627
25,16,OMP,0.0009004000000000002,3.4399999999999996e-05,0.003553976010661927,0.058139534883720936,0.014215904042647708,0.23255813953488377
26,16,OMP,0.0009986,4.5e-05,0.00320448628079311,0.04444444444444444,0.012324947233819656,0.17094017094017092
27,16,OMP,0.0009058,5.0200000000000014e-05,0.0035327886950761757,0.03984063745019919,0.013084402574356207,0.14755791648221922
