Threads,Dim,Version,RollingMean_CheckSym,RollingMean_MatTranspose
24,16,OMP,0.0009234000000000001,3.72e-05
25,16,OMP,0.0009004000000000002,3.44e-05
26,16,OMP,0.0009986,4.4999999999999996e-05
27,16,OMP,0.0009058,5.020000000000001e-05
28,16,OMP,0.0010371999999999998,5e-05
29,16,OMP,0.0010216,4.2600000000000005e-05
30,16,OMP,0.001137,4.06e-05
31,16,OMP,0.0010572,3.64e-05
32,16,OMP,0.0011237999999999999,3.9599999999999994e-05
33,16,OMP,0.0011022,3.74e-05
34,16,OMP,0.0011397999999999998,4.42e-05
35,16,OMP,0.0010392,3.88e-05
36,16,OMP,0.001125,4.12e-05
37,16,OMP,0.0012958000000000002,4.5400000000000006e-05
38,16,OMP,0.0013797999999999998,2.76e-05
39,16,OMP,0.0013105999999999999,3.58e-05
40,16,OMP,0.0011899999999999999,3.3600000000000004e-05
41,16,OMP,0.0012000000000000001,5.14e-05
42,16,OMP,0.001311,4.58e-05
43,16,OMP,0.0011644,3.1599999999999996e-05
44,16,OMP,0.0011546,3.4e-05
45,16,OMP,0.0009816,3.2e-05
46,16,OMP,0.0011174000000000002,3.34e-05
47,16,OMP,0.0012702,3.2800000000000004e-05
48,16,OMP,0.0011466,4.919999999999999e-05
49,16,OMP,0.0011998,3.4200000000000005e-05
50,16,OMP,0.001171,3.5000000000000004e-05
51,16,OMP,0.0012766,4.0799999999999996e-05
52,16,OMP,0.0010110000000000002,3.6400000000000004e-05
53,16,OMP,0.0012092000000000001,3.259999999999999e-05
54,16,OMP,0.0013278,3.96e-05
55,16,OMP,0.0016573999999999998,3.52e-05
56,16,OMP,0.0012841999999999999,5.6999999999999996e-05
57,16,OMP,0.0014932,4.5199999999999994e-05
58,16,OMP,0.0015608,3.540000000000001e-05
59,16,OMP,0.0013446,4.5600000000000004e-05
60,16,OMP,0.001687,6.88e-05
61,16,OMP,0.0013598,3.7e-05
62,16,OMP,0.0014688,4.880000000000001e-05
63,16,OMP,0.0014491999999999999,5.72e-05
