Threads,Dim,Version,RollingMean_CheckSym,RollingMean_MatTranspose,SpeedupSym,SpeedupMatTrans,EfficiencySym,EfficiencyMatTrans
15,8,OMP,0.00033739999999999996,1.7800000000000002e-05,0.002371072910491998,0.011235955056179773,0.015807152736613317,0.07490636704119848
16,8,OMP,0.0003512,1.66e-05,0.002277904328018223,0.012048192771084336,0.014236902050113895,0.0753012048192771
17,8,OMP,0.000334,1.8e-05,0.0023952095808383233,0.01111111111111111,0.014089468122578374,0.065359477124183
18,8,OMP,0.00046580000000000005,1.7199999999999998e-05,0.0017174753112923998,0.011627906976744188,0.00954152950718,0.06459948320413438
19,8,OMP,0.00042699999999999997,1.76e-05,0.001873536299765808,0.011363636363636362,0.009860717367188463,0.05980861244019139
20,8,OMP,0.0003794,1.88e-05,0.0021085925144965732,0.010638297872340425,0.010542962572482866,0.05319148936170213
21,8,OMP,0.0003886,2.48e-05,0.0020586721564590836,0.008064516129032258,0.009803200745043254,0.03840245775729647
22,8,OMP,0.0005902,2.1e-05,0.0013554727211114875,0.009523809523809525,0.006161239641415852,0.043290043290043295
23,8,OMP,0.00041960000000000006,2.3199999999999998e-05,0.0019065776930409911,0.008620689655172414,0.008289468230613006,0.037481259370314844
24,8,OMP,0.0004988000000000001,2.22e-05,0.0016038492381716114,0.009009009009009009,0.006682705159048381,0.03753753753753754
25,8,OMP,0.000642,2.28e-05,0.0012461059190031153,0.008771929824561403,0.004984423676012461,0.03508771929824561
26,8,OMP,0.0006573999999999999,3.819999999999999e-05,0.0012169151201703683,0.005235602094240839,0.004680442769886032,0.020136931131695533
27,8,OMP,0.0005666000000000001,2.58e-05,0.0014119308153900455,0.007751937984496124,0.0052293733903335015,0.028710881424059722
28,8,OMP,0.000505,2.6e-05,0.001584158415841584,0.007692307692307693,0.005657708628005658,0.027472527472527472
29,8,OMP,0.0006291999999999999,3.0000000000000008e-05,0.0012714558169103626,0.0066666666666666645,0.004384330403139181,0.02298850574712643
30,8,OMP,0.0005488,2.92e-05,0.0014577259475218659,0.00684931506849315,0.004859086491739553,0.0228310502283105
31,8,OMP,0.0005474,2.28e-05,0.0014614541468761417,0.008771929824561403,0.00471436821572949,0.028296547821165814
32,8,OMP,0.0007586,2.52e-05,0.001054574215660427,0.007936507936507936,0.003295544423938834,0.0248015873015873
33,8,OMP,0.0006812000000000001,2.2000000000000006e-05,0.0011743981209630062,0.009090909090909089,0.003558782184736383,0.02754820936639118
34,8,OMP,0.0007091999999999999,2.5e-05,0.0011280315848843769,0.007999999999999998,0.003317739955542285,0.02352941176470588
35,8,OMP,0.000638,2.6000000000000002e-05,0.0012539184952978055,0.007692307692307691,0.0035826242722794446,0.021978021978021976
36,8,OMP,0.000616,3.02e-05,0.0012987012987012987,0.006622516556291391,0.0036075036075036075,0.01839587932303164
37,8,OMP,0.0007542000000000001,4.1e-05,0.0010607265977194376,0.004878048780487805,0.002866828642484967,0.013183915622940013
38,8,OMP,0.0008337999999999999,2.78e-05,0.0009594627008875031,0.007194244604316546,0.0025249018444407976,0.01893222264293828
39,8,OMP,0.00091,2.6200000000000007e-05,0.0008791208791208791,0.00763358778625954,0.0022541561003099463,0.019573302016050103
40,8,OMP,0.0007939999999999999,2.8600000000000004e-05,0.0010075566750629725,0.006993006993006992,0.002518891687657431,0.01748251748251748
41,8,OMP,0.0007849999999999999,3.5600000000000005e-05,0.0010191082802547772,0.005617977528089887,0.00248562995184092,0.013702384214853383
42,8,OMP,0.0009267999999999999,3.1000000000000015e-05,0.0008631851532153648,0.006451612903225803,0.0020552027457508685,0.015360983102918578
43,8,OMP,0.0007953999999999999,3.18e-05,0.0010057832537088258,0.006289308176100628,0.0023390308225786647,0.01462629808395495
44,8,OMP,0.0008414,3.74e-05,0.0009507962918944616,0.0053475935828877,0.002160900663396504,0.012153621779290228
45,8,OMP,0.0007976000000000001,3.2399999999999995e-05,0.0010030090270812435,0.00617283950617284,0.00222890894906943,0.013717421124828533
46,8,OMP,0.0008874000000000001,2.78e-05,0.0009015100292990758,0.007194244604316546,0.00195980441151973,0.015639662183296838
47,8,OMP,0.0009228,3.4e-05,0.0008669267446900737,0.0058823529411764705,0.0018445249887022845,0.012515644555694618
48,8,OMP,0.001204,2.88e-05,0.0006644518272425248,0.006944444444444444,0.0013842746400885935,0.014467592592592591
49,8,OMP,0.0009742,3.64e-05,0.000821186614658181,0.005494505494505495,0.0016758910503228183,0.01121327651939897
50,8,OMP,0.0011588,6.02e-05,0.0006903693476009665,0.0033222591362126247,0.001380738695201933,0.006644518272425249
51,8,OMP,0.0009539999999999999,3.84e-05,0.0008385744234800839,0.005208333333333333,0.001644263575451145,0.010212418300653593
52,8,OMP,0.0010304,3.98e-05,0.0007763975155279504,0.005025125628140704,0.0014930721452460585,0.009663703131039815
53,8,OMP,0.0011808,6.640000000000001e-05,0.0006775067750677506,0.0030120481927710836,0.0012783146699391521,0.00568310979768129
54,8,OMP,0.0009406000000000001,4.22e-05,0.0008505209440782478,0.004739336492890995,0.0015750387853300885,0.00877654906090925
55,8,OMP,0.0011292,4.36e-05,0.0007084661707403471,0.004587155963302752,0.0012881203104369947,0.008340283569641367
56,8,OMP,0.0011554,3.34e-05,0.0006924009001211701,0.005988023952095809,0.0012364301787878037,0.0106928999144568
57,8,OMP,0.0011858,4.22e-05,0.0006746500252993758,0.004739336492890995,0.0011835965356129402,0.008314625426124553
58,8,OMP,0.0011577999999999998,4.16e-05,0.0006909656244601832,0.004807692307692307,0.0011913200421727296,0.008289124668435012
59,8,OMP,0.0011330000000000001,4.3799999999999994e-05,0.0007060900264783758,0.004566210045662101,0.00119676275674301,0.0077393390604442395
