Threads,Dim,Version,RollingMean_CheckSym,RollingMean_MatTranspose
92,16,OMP,0.006497600000000001,0.0009862
93,16,OMP,0.008721799999999998,0.0028632000000000006
94,16,OMP,0.0086534,0.0028715999999999998
95,16,OMP,0.0081588,0.006641799999999999
96,16,OMP,0.0098432,0.0057202
1,32,SEQ,8.400000000000001e-06,5.4e-06
1,32,OMP,3.44e-05,1.02e-05
2,32,OMP,0.0001202,2.6399999999999998e-05
3,32,OMP,0.00013539999999999998,5.560000000000001e-05
4,32,OMP,0.00015999999999999999,5.12e-05
5,32,OMP,0.0001724,4.259999999999999e-05
6,32,OMP,0.00019960000000000003,3.66e-05
7,32,OMP,0.0002552,3.3799999999999995e-05
8,32,OMP,0.0002524,3.1599999999999996e-05
9,32,OMP,0.000294,3.08e-05
10,32,OMP,0.0003788,2.86e-05
11,32,OMP,0.00028700000000000004,2.5800000000000004e-05
12,32,OMP,0.00034140000000000006,3.04e-05
13,32,OMP,0.000546,2.52e-05
14,32,OMP,0.00038580000000000005,2.46e-05
15,32,OMP,0.000451,2.5e-05
16,32,OMP,0.0004328,2.38e-05
17,32,OMP,0.0004314,2.4e-05
18,32,OMP,0.00046740000000000003,2.2e-05
19,32,OMP,0.00044679999999999996,2.2599999999999997e-05
20,32,OMP,0.0004932000000000001,2.4400000000000004e-05
21,32,OMP,0.0006506,2.64e-05
22,32,OMP,0.0005618,2.26e-05
23,32,OMP,0.000575,2.32e-05
24,32,OMP,0.0006424,2.36e-05
25,32,OMP,0.0005792,2.3599999999999998e-05
26,32,OMP,0.0007322,2.2999999999999997e-05
27,32,OMP,0.000739,2.32e-05
28,32,OMP,0.0007507999999999999,2.26e-05
29,32,OMP,0.0006688,2.14e-05
30,32,OMP,0.000732,2.3800000000000003e-05
31,32,OMP,0.000593,2.2800000000000002e-05
32,32,OMP,0.0006302,2.48e-05
33,32,OMP,0.0005896,2.36e-05
34,32,OMP,0.0007460000000000001,2.1600000000000003e-05
35,32,OMP,0.0008198000000000001,2.14e-05
36,32,OMP,0.0007118000000000001,2.3800000000000003e-05
37,32,OMP,0.0007354,2.52e-05
38,32,OMP,0.0007903999999999999,2.2e-05
39,32,OMP,0.0008052000000000001,2.8800000000000002e-05
40,32,OMP,0.0007428000000000001,2.3199999999999998e-05
41,32,OMP,0.0007053999999999999,2.32e-05
42,32,OMP,0.0008376,2.4399999999999997e-05
43,32,OMP,0.0010612,2.2e-05
44,32,OMP,0.0009246,2.24e-05
45,32,OMP,0.0009036000000000001,2.3800000000000003e-05
46,32,OMP,0.0008843999999999999,2.2999999999999997e-05
47,32,OMP,0.0008566000000000001,2.34e-05
48,32,OMP,0.0008368000000000001,3.12e-05
49,32,OMP,0.0010371999999999998,2.52e-05
50,32,OMP,0.0009448,2.54e-05
51,32,OMP,0.0011576,2.32e-05
52,32,OMP,0.0009116,2.5800000000000004e-05
53,32,OMP,0.0011976,2.5799999999999997e-05
54,32,OMP,0.0010636,2.7400000000000005e-05
55,32,OMP,0.0010126,2.3599999999999998e-05
56,32,OMP,0.001166,2.52e-05
57,32,OMP,0.0013264,2.4200000000000002e-05
58,32,OMP,0.0012454,2.6200000000000003e-05
59,32,OMP,0.0011313999999999999,2.6200000000000003e-05
60,32,OMP,0.0010910000000000002,3.08e-05
61,32,OMP,0.0011708,2.6200000000000003e-05
62,32,OMP,0.0012374,2.94e-05
63,32,OMP,0.00118,3.12e-05
64,32,OMP,0.0011986,2.9600000000000005e-05
65,32,OMP,0.0012736,2.9200000000000005e-05
66,32,OMP,0.0014828,2.8400000000000003e-05
67,32,OMP,0.0013432000000000001,2.72e-05
68,32,OMP,0.0013104,2.64e-05
69,32,OMP,0.0013498,3.2200000000000003e-05
70,32,OMP,0.0013189999999999999,3.3e-05
71,32,OMP,0.0014389999999999997,2.86e-05
72,32,OMP,0.0013748,2.82e-05
73,32,OMP,0.0015774,3.06e-05
74,32,OMP,0.0013469999999999999,3.32e-05
75,32,OMP,0.0015968,2.98e-05
76,32,OMP,0.0014504,3.14e-05
77,32,OMP,0.0014085999999999999,3.18e-05
78,32,OMP,0.0016677999999999999,2.98e-05
79,32,OMP,0.0014788,3.0399999999999997e-05
80,32,OMP,0.0017964,3.0999999999999995e-05
81,32,OMP,0.0017712,3.2200000000000003e-05
82,32,OMP,0.0017031999999999998,3.2399999999999995e-05
83,32,OMP,0.0014734,3.28e-05
84,32,OMP,0.001703,3.2200000000000003e-05
85,32,OMP,0.0015337999999999999,4.08e-05
86,32,OMP,0.001669,3.2399999999999995e-05
87,32,OMP,0.0020544,3.3e-05
88,32,OMP,0.001582,3.26e-05
89,32,OMP,0.0017074,3.9999999999999996e-05
90,32,OMP,0.0015366000000000002,3.4e-05
91,32,OMP,0.0029622000000000003,3.52e-05
92,32,OMP,0.007883600000000001,6.66e-05
93,32,OMP,0.0071866,0.0019454000000000003
94,32,OMP,0.0072822,0.0038267999999999996
95,32,OMP,0.008572,0.0075588
96,32,OMP,0.010350600000000001,0.009475599999999999
1,64,SEQ,2.14e-05,1.6599999999999997e-05
1,64,OMP,7e-05,5e-05
2,64,OMP,0.0001526,5.26e-05
3,64,OMP,0.0001816,0.000213
4,64,OMP,0.0002464,0.00017720000000000002
5,64,OMP,0.00024739999999999994,0.0001992
6,64,OMP,0.0003244,0.0001826
7,64,OMP,0.000294,0.0001486
8,64,OMP,0.00028839999999999996,0.0001452
9,64,OMP,0.0003712,0.0001292
10,64,OMP,0.000338,0.0001178
11,64,OMP,0.0003124,0.0001088
12,64,OMP,0.0004862,0.0001252
13,64,OMP,0.0005798,0.00011219999999999999
14,64,OMP,0.00045180000000000003,9.080000000000001e-05
15,64,OMP,0.0005232,9.92e-05
16,64,OMP,0.0005905999999999999,8.54e-05
17,64,OMP,0.0005028000000000001,9.52e-05
18,64,OMP,0.000513,8.66e-05
19,64,OMP,0.0006006000000000001,8.34e-05
20,64,OMP,0.00043759999999999996,7.819999999999999e-05
21,64,OMP,0.0005797999999999999,7.500000000000001e-05
22,64,OMP,0.0005358,7.26e-05
23,64,OMP,0.0006718,8.319999999999999e-05
24,64,OMP,0.0007250000000000001,7.999999999999999e-05
25,64,OMP,0.000621,7.9e-05
26,64,OMP,0.0007513999999999999,7.960000000000001e-05
27,64,OMP,0.0008056000000000001,7.64e-05
28,64,OMP,0.0006716000000000001,7.94e-05
29,64,OMP,0.0006964,8.039999999999999e-05
30,64,OMP,0.0007367999999999999,7.82e-05
31,64,OMP,0.0006814000000000001,7.76e-05
32,64,OMP,0.0009458000000000001,0.00010140000000000001
33,64,OMP,0.0007882,7.84e-05
34,64,OMP,0.0007626,8.12e-05
35,64,OMP,0.0008298,6.96e-05
36,64,OMP,0.0008343999999999999,8.8e-05
37,64,OMP,0.0008966,7.96e-05
38,64,OMP,0.0009762,7.659999999999999e-05
39,64,OMP,0.0010772,7e-05
40,64,OMP,0.0008577999999999999,7.82e-05
41,64,OMP,0.001012,7.780000000000001e-05
42,64,OMP,0.0008506,8.8e-05
43,64,OMP,0.0008974000000000001,7.520000000000001e-05
44,64,OMP,0.0009466,7.6e-05
45,64,OMP,0.000923,7.799999999999999e-05
46,64,OMP,0.0010126,6.900000000000001e-05
47,64,OMP,0.0011482,8.1e-05
48,64,OMP,0.0009802,8.900000000000001e-05
49,64,OMP,0.0011242,7.92e-05
50,64,OMP,0.0010442000000000001,7.820000000000002e-05
51,64,OMP,0.0009376,8.48e-05
52,64,OMP,0.001072,8.200000000000001e-05
53,64,OMP,0.000971,8.76e-05
54,64,OMP,0.0011426,8.86e-05
55,64,OMP,0.0012778000000000002,8.42e-05
56,64,OMP,0.0011188,9.400000000000001e-05
57,64,OMP,0.0010796,0.0001052
58,64,OMP,0.0013900000000000002,8.24e-05
59,64,OMP,0.0012339999999999999,8.74e-05
60,64,OMP,0.0013766,8.36e-05
61,64,OMP,0.0012460000000000001,9.06e-05
62,64,OMP,0.0013618000000000002,9.879999999999999e-05
63,64,OMP,0.0012508,8.960000000000001e-05
64,64,OMP,0.0014388,9.92e-05
65,64,OMP,0.0013368000000000002,8.620000000000001e-05
66,64,OMP,0.0012100000000000001,8.76e-05
67,64,OMP,0.0016154,8.2e-05
68,64,OMP,0.0013434,9.82e-05
69,64,OMP,0.0014316,8.62e-05
70,64,OMP,0.0012894,0.00011040000000000001
71,64,OMP,0.0016146,8.56e-05
72,64,OMP,0.0015206,8.960000000000001e-05
73,64,OMP,0.0015794,9.219999999999999e-05
74,64,OMP,0.0014222000000000002,0.00010460000000000001
75,64,OMP,0.0015708,9.14e-05
76,64,OMP,0.0016538,0.00010860000000000001
77,64,OMP,0.00159,9.7e-05
78,64,OMP,0.0016251999999999998,0.0001036
79,64,OMP,0.0015555999999999999,9.2e-05
80,64,OMP,0.0014973999999999999,8.68e-05
81,64,OMP,0.0015918000000000002,8.46e-05
82,64,OMP,0.0016832,0.00010379999999999999
83,64,OMP,0.0015769999999999998,0.00012519999999999998
84,64,OMP,0.0016592,9.28e-05
85,64,OMP,0.0024414,0.00011679999999999999
86,64,OMP,0.0015559999999999997,0.0001086
87,64,OMP,0.0016723999999999999,0.0001068
88,64,OMP,0.0049638,0.0019861999999999996
89,64,OMP,0.003935799999999999,0.0015559999999999997
90,64,OMP,0.0036024,0.00011300000000000001
91,64,OMP,0.0055078,0.00011379999999999999
92,64,OMP,0.0054344,0.00012119999999999999
93,64,OMP,0.006391799999999999,0.0020022
94,64,OMP,0.0060538,0.002928
95,64,OMP,0.009887200000000002,0.002966
96,64,OMP,0.010595199999999999,0.007893800000000001
1,128,SEQ,4.5600000000000004e-05,5.52e-05
1,128,OMP,5.8599999999999995e-05,6.34e-05
2,128,OMP,0.0002586,0.0001318
3,128,OMP,0.00036399999999999996,0.00021119999999999998
4,128,OMP,0.0004576,0.00019020000000000002
5,128,OMP,0.000572,0.000249
6,128,OMP,0.0005798,0.00030179999999999996
7,128,OMP,0.0005514,0.0003808
8,128,OMP,0.0006257999999999999,0.0004607999999999999
9,128,OMP,0.0005654,0.0003408
10,128,OMP,0.0005886000000000001,0.0003596
11,128,OMP,0.0005702000000000001,0.0003352
12,128,OMP,0.0006454,0.0003416
13,128,OMP,0.0005896,0.000293
14,128,OMP,0.0006460000000000001,0.0002826
15,128,OMP,0.0006795999999999999,0.0002658
16,128,OMP,0.0007562000000000001,0.0005242000000000001
17,128,OMP,0.0006517999999999999,0.0002464
18,128,OMP,0.0006504,0.00025640000000000005
19,128,OMP,0.000808,0.0002302
20,128,OMP,0.0007532000000000001,0.000261
21,128,OMP,0.0007452,0.0002192
22,128,OMP,0.0008396,0.00021559999999999998
23,128,OMP,0.0007776,0.00021939999999999997
24,128,OMP,0.000767,0.00028520000000000005
25,128,OMP,0.0007520000000000001,0.00020080000000000003
26,128,OMP,0.0007458,0.0002126
27,128,OMP,0.0007682,0.0001954
28,128,OMP,0.0007572,0.0002252
29,128,OMP,0.0008585999999999999,0.000193
30,128,OMP,0.0008799999999999999,0.00019339999999999998
31,128,OMP,0.000873,0.0001874
32,128,OMP,0.0009946,0.0007006
33,128,OMP,0.0009193999999999999,0.00017999999999999998
34,128,OMP,0.0008554000000000001,0.0001806
35,128,OMP,0.0009114,0.0001796
36,128,OMP,0.000869,0.0001996
37,128,OMP,0.0008322,0.0001756
38,128,OMP,0.0010194,0.0001776
39,128,OMP,0.0009776,0.0001792
40,128,OMP,0.0009826,0.00022820000000000002
41,128,OMP,0.0010092,0.00017879999999999998
42,128,OMP,0.0009826,0.0001698
43,128,OMP,0.0009336,0.0001672
44,128,OMP,0.0010589999999999998,0.00016580000000000002
45,128,OMP,0.0010386,0.0001678
46,128,OMP,0.0010585999999999998,0.00016519999999999998
47,128,OMP,0.0011474,0.0001812
48,128,OMP,0.0011162000000000001,0.0003274
49,128,OMP,0.0011836,0.0001722
50,128,OMP,0.0011738,0.0001646
51,128,OMP,0.001269,0.0001792
52,128,OMP,0.0012572,0.0001606
53,128,OMP,0.0011366000000000002,0.0001672
54,128,OMP,0.001319,0.0001856
55,128,OMP,0.0012066,0.0001696
56,128,OMP,0.0013145999999999998,0.0001766
57,128,OMP,0.0014052,0.00019580000000000002
58,128,OMP,0.0013549999999999999,0.00018319999999999998
59,128,OMP,0.0012586,0.00018600000000000002
60,128,OMP,0.0012268000000000001,0.000167
61,128,OMP,0.0013056,0.0001732
62,128,OMP,0.0012737999999999998,0.0001714
63,128,OMP,0.001313,0.00017820000000000002
64,128,OMP,0.0013728,0.0011472
65,128,OMP,0.0013944,0.0001818
66,128,OMP,0.0015382,0.0001818
67,128,OMP,0.0014692,0.0001782
68,128,OMP,0.0013840000000000002,0.0001854
69,128,OMP,0.001447,0.000185
70,128,OMP,0.001489,0.0001712
71,128,OMP,0.0015664000000000001,0.00018039999999999997
72,128,OMP,0.0016048,0.00018240000000000002
73,128,OMP,0.0017418,0.00020360000000000002
74,128,OMP,0.0014898,0.0002032
75,128,OMP,0.0015764,0.0001894
76,128,OMP,0.0015647999999999999,0.0001748
77,128,OMP,0.0016678,0.00020040000000000002
78,128,OMP,0.0016233999999999999,0.00019059999999999997
79,128,OMP,0.00182,0.0001918
80,128,OMP,0.0017247999999999999,0.0002494
81,128,OMP,0.001787,0.0001778
82,128,OMP,0.0018880000000000001,0.00018899999999999999
83,128,OMP,0.0019256000000000002,0.00018240000000000002
84,128,OMP,0.0017382,0.00019839999999999997
85,128,OMP,0.0022119999999999996,0.0001922
86,128,OMP,0.0021452,0.0001912
87,128,OMP,0.0023974,0.00019759999999999998
88,128,OMP,0.004542,0.00019559999999999998
89,128,OMP,0.0023708,0.00018640000000000003
90,128,OMP,0.0034904000000000003,0.0001926
91,128,OMP,0.0065024,0.0020602
92,128,OMP,0.0040502,0.000188
93,128,OMP,0.008705599999999999,0.003995
94,128,OMP,0.0060914,0.0020748
95,128,OMP,0.009890600000000001,0.0076818
96,128,OMP,0.0085208,0.0059918
