Threads,Dim,Version,RollingMean_CheckSym,RollingMean_MatTranspose
1,4,IMP,4e-07,2e-07
1,8,IMP,8e-07,8e-07
1,16,IMP,1.6e-06,1e-06
1,32,IMP,3e-06,3.2e-06
1,64,IMP,2.4200000000000002e-05,2.98e-05
1,128,IMP,4.7000000000000004e-05,6.26e-05
1,256,IMP,0.0001912,0.000262
1,512,IMP,0.0008785999999999999,0.0010458000000000002
1,1024,IMP,0.0038368,0.004579999999999999
1,2048,IMP,0.0175514,0.0235812
1,4096,IMP,0.11594380000000001,0.12035779999999999
