Processes,Dim,CheckSym,MatTranspose,Version
66,4096,0.151377,0.180678,MPI DT
66,4096,0.150122,0.163387,MPI DT
66,4096,0.155093,0.182604,MPI DT
67,4096,0.155953,0.179262,MPI DT
67,4096,0.151491,0.171474,MPI DT
67,4096,0.156600,0.179097,MPI DT
67,4096,0.159055,0.193042,MPI DT
67,4096,0.151829,0.168269,MPI DT
68,4096,0.157070,0.176444,MPI DT
68,4096,0.159107,0.188685,MPI DT
68,4096,0.162696,0.185458,MPI DT
68,4096,0.155272,0.172549,MPI DT
68,4096,0.160033,0.182281,MPI DT
69,4096,0.155533,0.184994,MPI DT
69,4096,0.160893,0.189771,MPI DT
69,4096,0.162735,0.182550,MPI DT
69,4096,0.156834,0.173535,MPI DT
69,4096,0.158116,0.192288,MPI DT
70,4096,0.153487,0.171451,MPI DT
70,4096,0.150710,0.178859,MPI DT
70,4096,0.155759,0.175101,MPI DT
70,4096,0.160973,0.186954,MPI DT
70,4096,0.158230,0.181093,MPI DT
71,4096,0.152334,0.186098,MPI DT
71,4096,0.168623,0.199533,MPI DT
71,4096,0.158232,0.183059,MPI DT
71,4096,0.155220,0.182050,MPI DT
71,4096,0.160104,0.191215,MPI DT
72,4096,0.163508,0.183065,MPI DT
72,4096,0.161331,0.191158,MPI DT
72,4096,0.155793,0.190137,MPI DT
72,4096,0.160355,0.177502,MPI DT
72,4096,0.157191,0.178923,MPI DT
73,4096,0.157015,0.182785,MPI DT
73,4096,0.158742,0.191339,MPI DT
73,4096,0.165098,0.186980,MPI DT
73,4096,0.159842,0.187231,MPI DT
73,4096,0.160646,0.190302,MPI DT
74,4096,0.153015,0.178485,MPI DT
74,4096,0.162594,0.187666,MPI DT
74,4096,0.166544,0.199153,MPI DT
74,4096,0.156239,0.188504,MPI DT
74,4096,0.165097,0.196617,MPI DT
75,4096,0.159098,0.192523,MPI DT
75,4096,0.151640,0.175328,MPI DT
75,4096,0.156155,0.181520,MPI DT
75,4096,0.157694,0.180545,MPI DT
75,4096,0.152454,0.177287,MPI DT
76,4096,0.159508,0.183753,MPI DT
76,4096,0.166736,0.197185,MPI DT
76,4096,0.160340,0.182853,MPI DT
76,4096,0.143201,0.174119,MPI DT
76,4096,0.160451,0.185133,MPI DT
77,4096,0.157057,0.188766,MPI DT
77,4096,0.157867,0.182541,MPI DT
77,4096,0.156800,0.177954,MPI DT
77,4096,0.155519,0.174368,MPI DT
77,4096,0.161038,0.191669,MPI DT
78,4096,0.158672,0.192551,MPI DT
78,4096,0.163096,0.195955,MPI DT
78,4096,0.153451,0.187856,MPI DT
78,4096,0.158017,0.190674,MPI DT
78,4096,0.166362,0.191988,MPI DT
79,4096,0.167454,0.200654,MPI DT
79,4096,0.155534,0.183527,MPI DT
79,4096,0.155727,0.189557,MPI DT
79,4096,0.163075,0.196887,MPI DT
79,4096,0.162693,0.191440,MPI DT
80,4096,0.151412,0.186083,MPI DT
80,4096,0.160227,0.192419,MPI DT
80,4096,0.365932,0.188427,MPI DT
80,4096,0.163517,0.196631,MPI DT
80,4096,0.162628,0.188562,MPI DT
81,4096,0.155920,0.191536,MPI DT
81,4096,0.165219,0.191342,MPI DT
81,4096,0.161772,0.186109,MPI DT
81,4096,0.154039,0.185807,MPI DT
81,4096,0.157789,0.183895,MPI DT
82,4096,0.402359,0.269561,MPI DT
82,4096,0.177001,0.210598,MPI DT
82,4096,0.163852,0.192750,MPI DT
82,4096,0.156718,0.191111,MPI DT
82,4096,0.165855,0.195667,MPI DT
83,4096,0.158993,0.195403,MPI DT
83,4096,0.158067,0.187169,MPI DT
83,4096,0.170266,0.200344,MPI DT
83,4096,0.171887,0.207180,MPI DT
83,4096,0.161015,0.195007,MPI DT
84,4096,0.161165,0.192262,MPI DT
84,4096,0.161725,0.198291,MPI DT
84,4096,0.160934,0.198182,MPI DT
84,4096,0.164709,0.192345,MPI DT
84,4096,0.173101,0.209994,MPI DT
85,4096,0.161174,0.186541,MPI DT
85,4096,0.160648,0.199405,MPI DT
85,4096,0.154817,0.180156,MPI DT
85,4096,0.164957,0.193123,MPI DT
85,4096,0.155967,0.195528,MPI DT
86,4096,0.162795,0.195272,MPI DT
86,4096,0.166240,0.203579,MPI DT
86,4096,0.163519,0.196867,MPI DT
86,4096,0.605040,0.231618,MPI DT
86,4096,0.161001,0.201511,MPI DT
87,4096,0.167565,0.199435,MPI DT
87,4096,0.416937,0.202184,MPI DT
87,4096,0.164031,0.198300,MPI DT
87,4096,0.450255,0.195457,MPI DT
87,4096,0.168571,0.206525,MPI DT
88,4096,0.163148,0.197769,MPI DT
88,4096,0.167569,0.200843,MPI DT
88,4096,0.164053,0.202302,MPI DT
88,4096,0.169020,0.209242,MPI DT
88,4096,0.239844,0.223422,MPI DT
89,4096,0.167514,0.207781,MPI DT
89,4096,0.330440,0.294252,MPI DT
89,4096,0.172198,0.206550,MPI DT
89,4096,0.235078,0.210968,MPI DT
89,4096,0.164577,0.196670,MPI DT
90,4096,0.163419,0.192818,MPI DT
90,4096,0.175118,0.218641,MPI DT
90,4096,0.169221,0.213431,MPI DT
90,4096,0.160635,0.197139,MPI DT
90,4096,0.166999,0.201213,MPI DT
91,4096,0.230285,0.221590,MPI DT
91,4096,0.348517,0.229217,MPI DT
91,4096,0.166616,0.207476,MPI DT
91,4096,0.170748,0.210808,MPI DT
91,4096,0.243331,0.209808,MPI DT
92,4096,0.251786,0.267560,MPI DT
92,4096,0.166818,0.201554,MPI DT
92,4096,0.172492,0.214466,MPI DT
92,4096,0.245194,0.209415,MPI DT
92,4096,0.163791,0.204260,MPI DT
93,4096,0.167420,0.205900,MPI DT
93,4096,0.234535,0.256202,MPI DT
93,4096,0.238969,0.248714,MPI DT
93,4096,0.168114,0.204323,MPI DT
93,4096,0.247935,0.218359,MPI DT
94,4096,0.169648,0.212047,MPI DT
94,4096,0.164055,0.200550,MPI DT
94,4096,0.170161,0.208560,MPI DT
94,4096,0.174423,0.218939,MPI DT
94,4096,0.168065,0.207092,MPI DT
95,4096,0.164115,0.205534,MPI DT
95,4096,0.173040,0.214445,MPI DT
95,4096,0.794640,0.281457,MPI DT
95,4096,0.173971,0.209976,MPI DT
95,4096,0.169714,0.207180,MPI DT
96,4096,0.245926,0.224827,MPI DT
96,4096,0.168219,0.205737,MPI DT
96,4096,0.287199,0.321786,MPI DT
96,4096,0.175477,0.218261,MPI DT
96,4096,0.245120,0.210688,MPI DT
