Processes,Dim,Version,RollingMean_MatTranspose,SpeedupMatTrans,EfficiencyMatTrans
77,128,MPI DT,0.0010416,0.07526881720430109,0.09775171065493649
78,128,MPI DT,0.0027318000000000004,0.028699026283036826,0.0367936234397908
79,128,MPI DT,0.0036958,0.021213269116294176,0.026852239387714145
80,128,MPI DT,0.0011754,0.06670069763484772,0.08337587204355965
81,128,MPI DT,0.0009772000000000001,0.08022922636103151,0.09904842760621174
82,128,MPI DT,0.0030326,0.025852403877860586,0.031527321802269005
83,128,MPI DT,0.001215,0.06452674897119343,0.07774307104963064
84,128,MPI DT,0.005450399999999999,0.01438426537501835,0.017124125446450415
85,128,MPI DT,0.001253,0.06256983240223464,0.07361156753204075
86,128,MPI DT,0.0011325999999999999,0.06922126081582201,0.08048983815793258
87,128,MPI DT,0.0033866,0.02315006200909467,0.026609266677120307
88,128,MPI DT,0.008735800000000002,0.008974564435998991,0.01019836867727158
89,128,MPI DT,0.0088626,0.008846162525669669,0.009939508455808616
90,128,MPI DT,0.0139334,0.005626767336041455,0.0062519637067127275
91,128,MPI DT,0.017439,0.004495670623315557,0.0049402973882588545
92,128,MPI DT,0.0081656,0.009601254041344176,0.010436145697113234
93,128,MPI DT,0.0236632,0.0033131613644815584,0.0035625391015930733
94,128,MPI DT,0.0244516,0.0032063341458227687,0.0034109937721518817
95,128,MPI DT,0.023982199999999995,0.0032690912426716493,0.0034411486764964728
96,128,MPI DT,0.0239696,0.003270809692276884,0.0034070934294550873
1,256,SEQ,0.0003126,,
1,256,MPI BDV,0.0008006,0.39045715713215084,39.04571571321508
4,256,MPI BDV,0.0006226,0.5020880179890781,12.552200449726952
16,256,MPI BDV,0.0010628,0.29412871659766654,1.838304478735416
64,256,MPI BDV,0.0014505999999999998,0.21549703570936168,0.3367141182958776
1,256,MPI DT,0.00040719999999999987,0.7676817288801574,76.76817288801574
2,256,MPI DT,0.0003894,0.802773497688752,40.1386748844376
3,256,MPI DT,0.0004534,0.6894574327304808,22.98191442434936
4,256,MPI DT,0.0005036000000000001,0.6207307386814932,15.51826846703733
5,256,MPI DT,0.00046399999999999995,0.6737068965517242,13.474137931034486
6,256,MPI DT,0.0004552000000000001,0.6867311072056238,11.445518453427063
7,256,MPI DT,0.0004654,0.6716802750322304,9.595432500460435
8,256,MPI DT,0.0004556,0.6861281826163301,8.576602282704126
9,256,MPI DT,0.0005639999999999999,0.5542553191489362,6.15839243498818
10,256,MPI DT,0.0005638,0.5544519333096842,5.544519333096842
11,256,MPI DT,0.0005895999999999999,0.530189959294437,4.8199087208585185
12,256,MPI DT,0.0005965999999999999,0.523969158565203,4.366409654710025
13,256,MPI DT,0.0006376000000000001,0.49027603513174395,3.7713541163980304
14,256,MPI DT,0.0006997999999999999,0.4466990568733925,3.1907075490956607
15,256,MPI DT,0.0006588,0.4744990892531877,3.163327261687918
16,256,MPI DT,0.0005332000000000001,0.586271567891973,3.6641972993248313
17,256,MPI DT,0.0007452000000000001,0.41948470209339767,2.4675570711376333
18,256,MPI DT,0.0007784000000000001,0.4015930113052415,2.231072285029119
19,256,MPI DT,0.0007376,0.42380694143167025,2.2305628496403695
20,256,MPI DT,0.0008431999999999999,0.37073055028463003,1.8536527514231502
21,256,MPI DT,0.0008050000000000003,0.3883229813664595,1.8491570541259976
22,256,MPI DT,0.0008553999999999999,0.3654430675707272,1.6611048525942145
23,256,MPI DT,0.0009094,0.34374312733670553,1.4945353362465459
24,256,MPI DT,0.0009438,0.3312142403051494,1.3800593346047891
25,256,MPI DT,0.0007976000000000001,0.39192577733199596,1.567703109327984
26,256,MPI DT,0.0008206,0.3809407750426517,1.465156827087122
27,256,MPI DT,0.0011402000000000005,0.27416242764427284,1.015416398682492
28,256,MPI DT,0.0011564,0.27032168799723283,0.9654345999901173
29,256,MPI DT,0.0009593999999999999,0.3258286429018137,1.1235470444890128
30,256,MPI DT,0.001026,0.30467836257309944,1.0155945419103314
31,256,MPI DT,0.0010429999999999999,0.299712368168744,0.9668140908669163
32,256,MPI DT,0.0006303999999999999,0.49587563451776656,1.5496113578680204
33,256,MPI DT,0.0010924,0.28615891614793115,0.8671482307513065
34,256,MPI DT,0.0011952,0.26154618473895586,0.7692534845263408
35,256,MPI DT,0.0012344,0.2532404406999352,0.7235441162855291
36,256,MPI DT,0.0012522000000000002,0.24964063248682317,0.6934462013522866
37,256,MPI DT,0.0013352,0.23412222887956863,0.6327627807555909
38,256,MPI DT,0.0014554,0.2147863130410884,0.5652271395818116
39,256,MPI DT,0.0009484,0.3296077604386335,0.8451481036888038
40,256,MPI DT,0.0014847999999999999,0.2105334051724138,0.5263335129310346
41,256,MPI DT,0.0015312,0.204153605015674,0.4979356219894488
42,256,MPI DT,0.0016591999999999998,0.18840405014464806,0.4485810717729716
43,256,MPI DT,0.0010508000000000002,0.29748762847354393,0.6918316941245207
44,256,MPI DT,0.0018072,0.17297476759628155,0.39312447180973076
45,256,MPI DT,0.0017515999999999999,0.1784654030600594,0.3965897845779097
46,256,MPI DT,0.001179,0.2651399491094148,0.5763911937161191
47,256,MPI DT,0.0019418,0.1609846534143578,0.34252053917948466
48,256,MPI DT,0.0012188,0.2564817853626518,0.5343370528388579
49,256,MPI DT,0.0021379999999999997,0.14621141253507955,0.29839063782669295
50,256,MPI DT,0.0013985999999999998,0.22350922350922353,0.44701844701844706
51,256,MPI DT,0.0021436,0.14582944579212542,0.28594008978848123
52,256,MPI DT,0.001366,0.22884333821376282,0.4400833427187747
53,256,MPI DT,0.0014517999999999998,0.21531891445102636,0.40626210273778557
54,256,MPI DT,0.0014562000000000002,0.21466831479192416,0.3975339162813411
55,256,MPI DT,0.00149,0.2097986577181208,0.38145210494203785
56,256,MPI DT,0.0016840000000000002,0.1856294536817102,0.3314811672887682
57,256,MPI DT,0.0030798,0.10150009740892266,0.17807034633144325
58,256,MPI DT,0.001713,0.18248686514886167,0.31463252611872705
59,256,MPI DT,0.0016996,0.18392562955989647,0.3117383551862652
60,256,MPI DT,0.0017361999999999998,0.18004838152286606,0.30008063587144346
61,256,MPI DT,0.0016975999999999998,0.18414231856738927,0.30187265338916275
62,256,MPI DT,0.0019836000000000003,0.15759225650332725,0.2541810588763343
63,256,MPI DT,0.0020962000000000003,0.14912699169926533,0.23670951063375448
64,256,MPI DT,0.001068,0.29269662921348316,0.45733848314606745
65,256,MPI DT,0.0021424,0.1459111277072442,0.22447865801114492
66,256,MPI DT,0.0022778000000000004,0.13723768548599524,0.20793588709999278
67,256,MPI DT,0.0023006000000000003,0.13587759714856992,0.2028023838038357
68,256,MPI DT,0.00214,0.1460747663551402,0.21481583287520614
69,256,MPI DT,0.0026008000000000003,0.12019378652722239,0.1741938935177136
70,256,MPI DT,0.0024696,0.12657920310981535,0.18082743301402193
71,256,MPI DT,0.0026822,0.11654611885765416,0.1641494631797946
72,256,MPI DT,0.0026054000000000003,0.1199815767252629,0.16664107878508735
73,256,MPI DT,0.00253,0.12355731225296443,0.16925659212734853
74,256,MPI DT,0.0025712,0.12157747355320474,0.1642938831800064
75,256,MPI DT,0.0027324000000000003,0.11440491875274483,0.15253989167032644
76,256,MPI DT,0.001455,0.2148453608247423,0.28269126424308194
77,256,MPI DT,0.0029554000000000004,0.10577248426608918,0.1373668626832327
78,256,MPI DT,0.0032928000000000002,0.09493440233236151,0.1217107722209763
79,256,MPI DT,0.0029036,0.10765945722551315,0.13627779395634576
80,256,MPI DT,0.0031530000000000004,0.09914367269267363,0.12392959086584203
81,256,MPI DT,0.0032642,0.09576619079713253,0.11822986518164509
82,256,MPI DT,0.0034572,0.09041999305796598,0.11026828421703168
83,256,MPI DT,0.0035372,0.08837498586452562,0.10647588658376582
84,256,MPI DT,0.0034066,0.09176304820055187,0.10924172404827602
85,256,MPI DT,0.008731599999999999,0.03580099867149206,0.042118821966461245
86,256,MPI DT,0.008898399999999999,0.0351299109952351,0.040848733715389655
87,256,MPI DT,0.008284200000000002,0.037734482508872305,0.04337296840100265
88,256,MPI DT,0.0059026,0.052959712668993325,0.0601814916693106
89,256,MPI DT,0.010445,0.029928195308760175,0.03362718574017997
90,256,MPI DT,0.009188600000000002,0.034020416603182196,0.03780046289242466
91,256,MPI DT,0.0085162,0.03670651229421573,0.040336826696940366
92,256,MPI DT,0.029805400000000003,0.010488032369973225,0.011400035184753505
93,256,MPI DT,0.0236586,0.013212954274555554,0.014207477714575865
94,256,MPI DT,0.013049000000000002,0.023955858686489383,0.02548495604945679
95,256,MPI DT,0.033795,0.00924988903683977,0.0097367253019366
96,256,MPI DT,0.0415472,0.007523972734624716,0.007837471598567413
1,512,SEQ,0.001396,,
1,512,MPI BDV,0.0039656,0.35202743594916286,35.202743594916285
4,512,MPI BDV,0.0017503999999999998,0.7975319926873858,19.938299817184646
16,512,MPI BDV,0.0024934,0.5598780781262535,3.4992379882890843
64,512,MPI BDV,0.0029298,0.47648303638473616,0.7445047443511502
1,512,MPI DT,0.0028816,0.48445308162132156,48.44530816213216
2,512,MPI DT,0.0020106,0.694320103451706,34.7160051725853
3,512,MPI DT,0.0019464000000000005,0.7172215371968762,23.90738457322921
4,512,MPI DT,0.0019526,0.7149441769947762,17.873604424869406
5,512,MPI DT,0.0019986,0.6984889422595817,13.969778845191632
6,512,MPI DT,0.002022,0.6904055390702276,11.506758984503794
7,512,MPI DT,0.0020387999999999995,0.6847164999019033,9.781664284312905
8,512,MPI DT,0.0020906,0.6677508849134219,8.346886061417774
9,512,MPI DT,0.0021564,0.6473752550547208,7.193058389496898
10,512,MPI DT,0.0023728,0.5883344571813891,5.883344571813891
11,512,MPI DT,0.0023408,0.5963773069036227,5.421611880942024
12,512,MPI DT,0.0025338,0.550951140579367,4.5912595048280584
13,512,MPI DT,0.0026673999999999995,0.5233560770788035,4.025815977529257
14,512,MPI DT,0.002931,0.47628795632889803,3.4020568309207
15,512,MPI DT,0.0030182,0.46252733417268577,3.0835155611512386
16,512,MPI DT,0.0030512000000000004,0.4575249082328264,2.8595306764551647
17,512,MPI DT,0.002706,0.515890613451589,3.0346506673622886
18,512,MPI DT,0.0028508,0.4896871053739301,2.720483918744056
19,512,MPI DT,0.0029458,0.4738950370018331,2.4941844052728057
20,512,MPI DT,0.0029782,0.4687395070848164,2.343697535424082
21,512,MPI DT,0.0029878,0.46723341589129125,2.224921028053768
22,512,MPI DT,0.00302,0.4622516556291391,2.10114388922336
23,512,MPI DT,0.0034262,0.40744848520226495,1.7715151530533257
24,512,MPI DT,0.0033586,0.41564937771690585,1.7318724071537746
25,512,MPI DT,0.003496,0.3993135011441648,1.5972540045766592
26,512,MPI DT,0.0037254,0.37472486175981107,1.4412494683069657
27,512,MPI DT,0.0040942,0.34097015289922333,1.2628524181452716
28,512,MPI DT,0.0037765999999999997,0.36964465392151674,1.3201594782911312
29,512,MPI DT,0.0038461999999999997,0.36295564453226564,1.2515711880422953
30,512,MPI DT,0.0043142,0.32358258773353116,1.0786086257784373
31,512,MPI DT,0.003959000000000001,0.35261429653953014,1.1374654727081617
32,512,MPI DT,0.0043952,0.3176192209683291,0.9925600655260285
33,512,MPI DT,0.0044101999999999995,0.31653893247471776,0.9592088862870236
34,512,MPI DT,0.0048704,0.2866294349540079,0.843027749864729
35,512,MPI DT,0.0045,0.3102222222222223,0.8863492063492064
36,512,MPI DT,0.0045362,0.30774657202063405,0.8548515889462057
37,512,MPI DT,0.004628600000000001,0.30160307652421897,0.8151434500654567
38,512,MPI DT,0.0051918,0.26888555029084327,0.707593553396956
39,512,MPI DT,0.0042894000000000005,0.32545344337203336,0.8344960086462393
40,512,MPI DT,0.0044984,0.31033256268895615,0.7758314067223904
41,512,MPI DT,0.004498199999999999,0.31034636076652894,0.7569423433329974
42,512,MPI DT,0.005430399999999999,0.2570713022981733,0.6120745292813651
43,512,MPI DT,0.0047712,0.2925888665325285,0.6804392244942524
44,512,MPI DT,0.0052542000000000005,0.2656922081382513,0.6038459275869348
45,512,MPI DT,0.0053343999999999996,0.26169766046790643,0.5815503565953476
46,512,MPI DT,0.004890600000000001,0.2854455486034433,0.6205338013118332
47,512,MPI DT,0.0060892,0.22925835906194575,0.487783742684991
48,512,MPI DT,0.005418,0.25765965300849025,0.5367909437676881
49,512,MPI DT,0.006321599999999999,0.22083016957732224,0.45067381546392293
50,512,MPI DT,0.0056896,0.2453599550056243,0.4907199100112486
51,512,MPI DT,0.005679399999999999,0.24580061274078252,0.4819619857662403
52,512,MPI DT,0.0061091999999999995,0.22850782426504293,0.43943812358662104
53,512,MPI DT,0.005457,0.2558182151365219,0.48267587761607905
54,512,MPI DT,0.006603,0.21141905194608512,0.3915167628631206
55,512,MPI DT,0.0067118,0.20799189487171846,0.37816708158494267
56,512,MPI DT,0.0056890000000000005,0.24538583230796274,0.4381889862642192
57,512,MPI DT,0.006917799999999999,0.20179825956228864,0.3540320343198046
58,512,MPI DT,0.008175199999999999,0.1707603483706821,0.29441439374255535
59,512,MPI DT,0.006891,0.20258307937890002,0.34336115148966107
60,512,MPI DT,0.0067394,0.2071401014927145,0.3452335024878575
61,512,MPI DT,0.0064162,0.21757426514136094,0.3566791231825589
62,512,MPI DT,0.006922,0.20167581623808148,0.32528357457755075
63,512,MPI DT,0.0071757999999999995,0.19454276875052262,0.3087980456357502
64,512,MPI DT,0.007229600000000001,0.19309505366825272,0.30171102135664485
65,512,MPI DT,0.005934199999999999,0.23524653702268214,0.36191774926566483
66,512,MPI DT,0.0061482,0.22705832601411796,0.3440277666880575
67,512,MPI DT,0.0064402,0.2167634545511009,0.3235275441061208
68,512,MPI DT,0.006790600000000001,0.20557829941389566,0.30232102854984655
69,512,MPI DT,0.0082792,0.16861532515218863,0.24437003645244731
70,512,MPI DT,0.009001,0.1550938784579491,0.22156268351135586
71,512,MPI DT,0.009341,0.1494486671662563,0.21049108051585394
72,512,MPI DT,0.0087064,0.16034181751355328,0.22269696876882403
73,512,MPI DT,0.0075634,0.18457307560092023,0.25283982959030166
74,512,MPI DT,0.007147800000000001,0.19530484904446122,0.2639254716817043
75,512,MPI DT,0.0092144,0.1515019968744574,0.20200266249927654
76,512,MPI DT,0.007120800000000002,0.19604538815863382,0.2579544581034655
77,512,MPI DT,0.007398600000000001,0.18868434568702186,0.24504460478834006
78,512,MPI DT,0.0191514,0.07289284334304542,0.09345236326031464
79,512,MPI DT,0.008424200000000001,0.16571306474205263,0.20976337309120585
80,512,MPI DT,0.0098702,0.14143583716642014,0.17679479645802518
81,512,MPI DT,0.0081236,0.1718449948298784,0.21215431460478812
82,512,MPI DT,0.0098044,0.14238505160948148,0.17364030684083107
83,512,MPI DT,0.0096074,0.1453046609904865,0.17506585661504398
84,512,MPI DT,0.012103399999999999,0.11533949138258673,0.13730891831260325
85,512,MPI DT,0.0088632,0.1575051899990974,0.1853002235283499
86,512,MPI DT,0.0156094,0.08943329019693262,0.10399219790341002
87,512,MPI DT,0.0096792,0.14422679560294238,0.16577792598039354
88,512,MPI DT,0.014913199999999996,0.09360834696778696,0.10637312155430335
89,512,MPI DT,0.009623600000000001,0.14506006068415145,0.16298883222938365
90,512,MPI DT,0.0114902,0.1214948390802597,0.134994265644733
91,512,MPI DT,0.0235588,0.059255989269402516,0.06511647172461815
92,512,MPI DT,0.0107382,0.13000316626622713,0.1413077894198121
93,512,MPI DT,0.014844199999999997,0.09404346478759383,0.10112200514795036
94,512,MPI DT,0.015425200000000002,0.09050125768223426,0.09627793370450453
95,512,MPI DT,0.015017,0.09296131051474996,0.09785401106815785
96,512,MPI DT,0.0350784,0.039796569968983765,0.04145476038435809
1,1024,SEQ,0.0083652,,
1,1024,MPI BDV,0.0220884,0.3787146194382571,37.871461943825715
4,1024,MPI BDV,0.007111799999999999,1.1762423015270398,29.406057538175993
16,1024,MPI BDV,0.006905799999999999,1.2113296069970172,7.570810043731358
64,1024,MPI BDV,0.008946800000000001,0.9349935172352124,1.4609273706800194
1,1024,MPI DT,0.0180076,0.464537195406384,46.4537195406384
2,1024,MPI DT,0.010602,0.7890209394453876,39.45104697226938
3,1024,MPI DT,0.0096228,0.8693103878289062,28.97701292763021
4,1024,MPI DT,0.008015999999999999,1.043562874251497,26.089071856287426
5,1024,MPI DT,0.0082302,1.0164030035722096,20.32806007144419
6,1024,MPI DT,0.007696400000000002,1.0868977703861542,18.114962839769237
7,1024,MPI DT,0.007871800000000002,1.0626794379938511,15.181134828483586
8,1024,MPI DT,0.007634199999999998,1.0957533205836893,13.696916507296116
9,1024,MPI DT,0.0076268,1.0968164892222163,12.186849880246847
10,1024,MPI DT,0.0076284,1.0965864401447223,10.965864401447224
11,1024,MPI DT,0.0072854,1.1482142366925632,10.438311242659665
12,1024,MPI DT,0.0081984,1.0203454332552693,8.502878610460577
13,1024,MPI DT,0.0082674,1.0118295957616663,7.783304582782049
14,1024,MPI DT,0.008978599999999998,0.9316819994208453,6.654871424434609
15,1024,MPI DT,0.0091022,0.919030564039463,6.126870426929754
16,1024,MPI DT,0.009196199999999998,0.9096365890259022,5.685228681411888
17,1024,MPI DT,0.0092094,0.9083327904097988,5.34313406123411
18,1024,MPI DT,0.0089968,0.929797261248444,5.165540340269134
19,1024,MPI DT,0.0090682,0.9224763459120884,4.855138662695202
20,1024,MPI DT,0.0090934,0.9199199419359095,4.599599709679548
21,1024,MPI DT,0.009007799999999998,0.9286618264171054,4.422199173414787
22,1024,MPI DT,0.0094004,0.8898770265095103,4.0448955750432285
23,1024,MPI DT,0.009506,0.879991584262571,3.826050366359004
24,1024,MPI DT,0.0094354,0.8865760858045234,3.694067024185514
25,1024,MPI DT,0.0097152,0.861042490118577,3.444169960474308
26,1024,MPI DT,0.009902600000000001,0.8447478440005654,3.2490301692329435
27,1024,MPI DT,0.0102242,0.818176483245633,3.030283271280122
28,1024,MPI DT,0.009954,0.8403857745629898,3.0013777662963923
29,1024,MPI DT,0.010314,0.8110529377545084,2.7967342681189944
30,1024,MPI DT,0.010852400000000002,0.7708156721093951,2.569385573697984
31,1024,MPI DT,0.0100072,0.8359181389399631,2.696510125612784
32,1024,MPI DT,0.0115446,0.7245985135907697,2.264370354971155
33,1024,MPI DT,0.0116296,0.719302469560432,2.1797044532134304
34,1024,MPI DT,0.0111714,0.7488049841559697,2.2023676004587345
35,1024,MPI DT,0.0118596,0.7053526257209349,2.0152932163455284
36,1024,MPI DT,0.012177,0.6869672333086967,1.9082423147463796
37,1024,MPI DT,0.0116522,0.717907347968624,1.9402901296449295
38,1024,MPI DT,0.0120376,0.6949225759287565,1.8287436208651486
39,1024,MPI DT,0.01272,0.6576415094339623,1.6862602805999032
40,1024,MPI DT,0.0119572,0.6995952229618975,1.7489880574047438
41,1024,MPI DT,0.012565799999999998,0.6657116936446545,1.623687057669889
42,1024,MPI DT,0.0122598,0.6823276073019136,1.6245895411950324
43,1024,MPI DT,0.0126074,0.663515078445992,1.5430583219674232
44,1024,MPI DT,0.0127762,0.6547486733144441,1.4880651666237366
45,1024,MPI DT,0.012603399999999999,0.6637256613294825,1.4749459140655168
46,1024,MPI DT,0.012617799999999998,0.6629681877981899,1.4412351908656302
47,1024,MPI DT,0.012921799999999999,0.6473711092881796,1.3773853389110204
48,1024,MPI DT,0.013651,0.6127902717749615,1.2766463995311699
49,1024,MPI DT,0.0136058,0.614826030075409,1.254747000153896
50,1024,MPI DT,0.013505200000000002,0.6194058584841393,1.2388117169682786
51,1024,MPI DT,0.0139996,0.5975313580388011,1.1716301138015708
52,1024,MPI DT,0.0142338,0.5876997007123889,1.1301917321392094
53,1024,MPI DT,0.014131999999999999,0.5919332012454005,1.1168550966894348
54,1024,MPI DT,0.0144778,0.5777949688488582,1.0699906830534411
55,1024,MPI DT,0.013837,0.6045530100455301,1.099187290991873
56,1024,MPI DT,0.014853,0.5631993536659261,1.0057131315462966
57,1024,MPI DT,0.015437399999999999,0.5418788137898869,0.9506645855962929
58,1024,MPI DT,0.014597000000000002,0.5730766595875864,0.9880632061854936
59,1024,MPI DT,0.015262,0.5481064080723366,0.9289939119870111
60,1024,MPI DT,0.015112999999999996,0.5535102229868326,0.9225170383113876
61,1024,MPI DT,0.0152202,0.5496117002404699,0.9010027872794588
62,1024,MPI DT,0.015464199999999999,0.5409397188344693,0.8724834174749505
63,1024,MPI DT,0.0157904,0.5297649204579998,0.8408966991396822
64,1024,MPI DT,0.0158004,0.5294296346927926,0.8272338042074884
65,1024,MPI DT,0.0312888,0.26735445271151337,0.4113145426330975
66,1024,MPI DT,0.030615400000000008,0.2732350385753574,0.4139924826899355
67,1024,MPI DT,0.031618600000000004,0.26456579355189663,0.39487431873417406
68,1024,MPI DT,0.0300158,0.27869322156997317,0.4098429728970194
69,1024,MPI DT,0.030378199999999998,0.2753685208471865,0.3990848128220094
70,1024,MPI DT,0.0295962,0.2826443935370081,0.40377770505286875
71,1024,MPI DT,0.032479600000000004,0.2575524329117353,0.3627499055094863
72,1024,MPI DT,0.0306994,0.2724874101773976,0.3784547363574966
73,1024,MPI DT,0.030791400000000007,0.27167325941659026,0.37215514988574006
74,1024,MPI DT,0.028413799999999996,0.2944062392217866,0.39784626921863053
75,1024,MPI DT,0.031279199999999986,0.26743650732755325,0.356582009770071
76,1024,MPI DT,0.0279492,0.29930015885964534,0.39381599849953336
77,1024,MPI DT,0.029494,0.2836237878890622,0.3683425816741067
78,1024,MPI DT,0.030685000000000004,0.2726152843408831,0.349506774796004
79,1024,MPI DT,0.0301248,0.2776848311026131,0.3514997862058394
80,1024,MPI DT,0.033456599999999996,0.25003138394218183,0.3125392299277273
81,1024,MPI DT,0.0294996,0.28356994671114183,0.35008635396437265
82,1024,MPI DT,0.032727400000000004,0.2556023393242359,0.3117101699076048
83,1024,MPI DT,0.032367999999999994,0.25844043499752845,0.3113740180693114
84,1024,MPI DT,0.0331634,0.25224192935585615,0.30028801113792397
85,1024,MPI DT,0.0333566,0.25078095489348434,0.2950364175217463
86,1024,MPI DT,0.034170999999999986,0.2448040736296861,0.28465589956940246
87,1024,MPI DT,0.034244800000000006,0.24427650329393072,0.2807775899930238
88,1024,MPI DT,0.034900999999999995,0.23968367668548182,0.27236781441532026
89,1024,MPI DT,0.0330496,0.2531104763749032,0.2843937936796665
90,1024,MPI DT,0.034765599999999994,0.24061716179211637,0.26735240199124044
91,1024,MPI DT,0.043047,0.19432713081050942,0.2135462975939664
92,1024,MPI DT,0.039654000000000016,0.21095475866242994,0.22929865072003255
93,1024,MPI DT,0.033839600000000004,0.24720150356387188,0.2658080683482493
94,1024,MPI DT,0.0476718,0.1754748090065825,0.1866753287304069
95,1024,MPI DT,0.03705119999999999,0.22577406399792724,0.23765690947150234
96,1024,MPI DT,0.035483999999999995,0.2357456881974975,0.24556842520572658
1,2048,SEQ,0.0395356,,
1,2048,MPI BDV,0.0961152,0.4113355639898788,41.13355639898788
4,2048,MPI BDV,0.038668400000000006,1.0224265808774087,25.560664521935216
16,2048,MPI BDV,0.024682200000000005,1.6017859023911964,10.011161889944978
64,2048,MPI BDV,0.027762200000000004,1.4240802241897252,2.225125350296446
1,2048,MPI DT,0.0762598,0.5184330407370593,51.84330407370593
2,2048,MPI DT,0.046011800000000005,0.8592491491313097,42.96245745656548
3,2048,MPI DT,0.0385046,1.0267760215662542,34.22586738554181
4,2048,MPI DT,0.033217199999999995,1.1902147080428214,29.755367701070533
5,2048,MPI DT,0.035591399999999995,1.1108189056907005,22.216378113814013
6,2048,MPI DT,0.0360504,1.096675765040055,18.27792941733425
7,2048,MPI DT,0.0315036,1.2549549892710674,17.927928418158107
8,2048,MPI DT,0.030464400000000006,1.2977639474271605,16.222049342839505
9,2048,MPI DT,0.0309928,1.275638212746186,14.173757919402066
10,2048,MPI DT,0.0302088,1.308744471809539,13.087444718095389
11,2048,MPI DT,0.031269200000000004,1.2643623757563351,11.494203415966684
12,2048,MPI DT,0.029948,1.3201415787364765,11.001179822803971
13,2048,MPI DT,0.0290668,1.3601634854885987,10.462796042219988
14,2048,MPI DT,0.0295628,1.3373428768587547,9.552449120419677
15,2048,MPI DT,0.030388400000000003,1.3010095957668055,8.673397305112037
16,2048,MPI DT,0.030835399999999995,1.2821497369906019,8.013435856191261
17,2048,MPI DT,0.030731,1.2865054830627052,7.56767931213356
18,2048,MPI DT,0.030454,1.298207132068037,7.212261844822428
19,2048,MPI DT,0.0320388,1.233991285566251,6.4946909766644785
20,2048,MPI DT,0.032236600000000004,1.2264196596415253,6.132098298207627
21,2048,MPI DT,0.031721999999999986,1.2463148603492848,5.9348326683299275
22,2048,MPI DT,0.0321008,1.231607935004735,5.598217886385159
23,2048,MPI DT,0.032905599999999986,1.201485461441214,5.223849832353104
24,2048,MPI DT,0.03289280000000001,1.201953010993287,5.008137545805362
25,2048,MPI DT,0.0322862,1.2245355600844943,4.898142240337977
26,2048,MPI DT,0.033365399999999996,1.1849280991685998,4.557415766033076
27,2048,MPI DT,0.035853800000000005,1.1026892546954574,4.0840342766498425
28,2048,MPI DT,0.0345876,1.1430570493471648,4.082346604811303
29,2048,MPI DT,0.035121200000000005,1.1256904661571925,3.881691262611008
30,2048,MPI DT,0.035583,1.1110811342495013,3.7036037808316706
31,2048,MPI DT,0.0359212,1.1006202465396477,3.5503878920633802
32,2048,MPI DT,0.0356702,1.108364965713677,3.4636405178552403
33,2048,MPI DT,0.0364968,1.0832620942109992,3.2826124066999975
34,2048,MPI DT,0.0364598,1.0843614062611424,3.1892982537092425
35,2048,MPI DT,0.0366794,1.0778693217446305,3.079626633556087
36,2048,MPI DT,0.0375218,1.0536701330959601,2.926861480822111
37,2048,MPI DT,0.0387844,1.0193686121223997,2.7550503030335127
38,2048,MPI DT,0.0382178,1.0344813149893504,2.7223192499719744
39,2048,MPI DT,0.039333,1.0051508911092466,2.577309977203196
40,2048,MPI DT,0.0400254,0.9877627706406431,2.4694069266016077
41,2048,MPI DT,0.039981200000000015,0.9888547617380165,2.411840882287845
42,2048,MPI DT,0.0404814,0.9766361835312019,2.325324246502862
43,2048,MPI DT,0.0410824,0.9623488403793352,2.23802055902171
44,2048,MPI DT,0.0405014,0.9761539107290118,2.218531615293209
45,2048,MPI DT,0.0411164,0.9615530542557228,2.1367845650127175
46,2048,MPI DT,0.042584,0.9284144279541612,2.018292234682959
47,2048,MPI DT,0.0431952,0.9152776234396414,1.9473991988077477
48,2048,MPI DT,0.0427234,0.925385151930792,1.9278857331891501
49,2048,MPI DT,0.0420702,0.9397530793768509,1.9178634272996957
50,2048,MPI DT,0.044284600000000014,0.8927618178779979,1.7855236357559958
51,2048,MPI DT,0.044517199999999986,0.8880971849083054,1.7413670292319712
52,2048,MPI DT,0.0440788,0.896930043467608,1.7248654682069382
53,2048,MPI DT,0.046485000000000005,0.8505023125739484,1.604721344479148
54,2048,MPI DT,0.046968800000000005,0.8417417519715213,1.558781022169484
55,2048,MPI DT,0.0465964,0.8484689804362567,1.5426708735204668
56,2048,MPI DT,0.0487848,0.8104081599186631,1.4471574284261841
57,2048,MPI DT,0.0502304,0.7870851118048033,1.3808510733417603
58,2048,MPI DT,0.050686600000000005,0.7800010259121739,1.3448293550209895
59,2048,MPI DT,0.050898,0.7767613658689928,1.3165446879135472
60,2048,MPI DT,0.049358,0.8009967988978484,1.3349946648297473
61,2048,MPI DT,0.051086400000000004,0.7738967709605686,1.2686832310828995
62,2048,MPI DT,0.05124,0.7715768930523028,1.2444788597617786
63,2048,MPI DT,0.0502442,0.7868689321354504,1.2489983049769053
64,2048,MPI DT,0.0527178,0.749947835455956,1.1717934928999312
65,2048,MPI DT,0.05135419999999999,0.7698610824431109,1.1844016652970937
66,2048,MPI DT,0.052287400000000005,0.7561209775203968,1.1456378447278739
67,2048,MPI DT,0.05226179999999999,0.7564913569758409,1.129091577575882
68,2048,MPI DT,0.0502918,0.7861241792896655,1.1560649695436256
